descricao,classificacao,endereco,estoque,minimo,maximo,codigo
ROLAMENTO | UC 210 HT2 V22,,D1105,3,0,0,ALM01150
LUMINARIA LED | 500W IP66 45000 LED,,B1102,1,0,0,ALM01151
FILTRO DE VACOU | 3/4 ASSEMBLY MOD: 3116652 (PPSF.75-X35) PIAB,,C1402,1,0,0,ALM01152
ELEMENTO DO FILTRO | ASSEMBLY MOD: 3116674 PIAB,,C1402,1,0,0,ALM01153
"RETENTOR LATA | 33,7X47,6X9",,E1202,10,0,0,ALM01154
RETENTOR | 20X32X7,,E1203,6,0,0,ALM01155
RETENTOR | 30X42X5,,E1203,19,0,0,ALM01156
RETENTOR | 25X46X7,,E1203,9,0,0,ALM01157
"CORDAO DE BORRACHA | 3,8MM",,E1306,3,0,0,ALM01158
CORDAO DE BORRACHA | 7MM,,E1306,2,0,0,ALM01159
CORDAO DE BORRACHA | 3MM,,E1306,2,0,0,ALM01160
ROLAMENTO | NUP 306 EWL3,,D2104,2,0,0,ALM01161
DISJUNTOR MOTOR | STECK SLS2252C - 3P 25A 20-25A,,A2405,4,0,0,ALM01162
VALVULA HIDRAULICA | REXROTH REF: DR 6 DP2-53/75YM,,C2104,2,0,0,ALM01163
VALVULA PNEUMATICA | PARA OLEO TERMICO  REF: L:13513/19 A36 B165 300LVS 1 110393,,C2206,3,0,0,ALM01164
ROLAMENTO | UC202,,D2105,5,0,0,ALM01165
BITS | Nº 2X50mm S2 PH2,,D1203,8,0,0,ALM01166
BITS | T-20,,D1203,10,0,0,ALM01167
CABO 1X16mm,,B1305,50,0,0,ALM01168
REFLETOR LED | 100-240V ,,B1102,0,0,0,ALM01169
CHAVE SIEMENS | 3SE5322-0SD21 IEC/EM 60947-5-1 AC15 240V 3A 1P 66/67,,B2103,1,0,0,ALM01170
CHAVE SICK | D-79183 2N/C 1N/O BBM M20 I17-SA213 IDENT. NO. 602567,,B2103,1,0,0,ALM01171
"VALVULA DE ESFERA 3 VIAS 1""PR 300 COM ATUADOR",,C1206,1,0,0,ALM01172
PISTOLA AUTOMÁTICA | MSD PD 13 - BICO 0.5 MM - COM CONEXÕES,,E2302,6,0,0,ALM01173
ACOPLAMENTO | 28,,E2204,6,0,0,ALM01174
ELEMENTO ELASTICO | 65,,E2203,1,0,0,ALM01175
ELEMENTO ELASTICO | 48,,E2203,5,0,0,ALM01176
ELEMENTO ELASTICO | 42,,E2203,2,0,0,ALM01177
ELEMENTO ELASTICO | 38,,E2203,5,0,0,ALM01178
ELEMENTO ELASTICO | 24,,E2203,3,0,0,ALM01179
ELEMENTO ELASTICO | 19,,E2203,4,0,0,ALM01180
ELEMENTO ELASTICO | EA82,,E2203,2,0,0,ALM01181
ENGRENAGEM 64 DENTES | EIXO DE 20MM,,E2205,2,0,0,ALM01182
ENGRENAGEM 32 DENTES | EIXO DE 20MM,,E2205,4,0,0,ALM01183
CILINDRO HIDRAULICO TELESCÓPIO | (1° ESTÁGIO 90X50MM / 2° ESTÁGIO 110X80MM),,CORREDOR 4,2,0,0,ALM01185
DRIVE SIEMENS| 6SL3210-1PE21-4UL0 (REPARO),,B1206,2,0,0,ALM01186
ESCAPE RAPIDO | MOD: 618E,,D2302,2,0,0,ALM01187
MODULO LINHA CP | 916XX001 (VALCO MELTON),,E2302,0,0,0,ALM01188
PONTEIRA LINHA | 910XX318 (VALCO MELTON),,E2302,1,0,0,ALM01189
MANGUEIRA | 8AGR2*100FJ-10*3600,,S502,2,0,0,ALM01190
MANGUEIRA | 8AGR2*100DL-15*1600,,S601,2,0,0,ALM01191
MANGUEIRA | 4SH-20*200DP-38*1310,,S601,0,0,0,ALM01192
CABO DE AÇO | PASTIF (3/32X1/8),,E2102,200,0,0,ALM01193
COPO PARA FILTRO | HYDAC RFM BN/HC 330 BF10E 1.0/-G,,C2404,1,0,0,ALM01194
PARAFUSO SEXT | AUTO-BROCANTE (7/32X4)CR,,F2202,0,0,0,ALM01195
CORREIA SINCRONIZADORA | PV/ACO 16MM LLT0 16M,,S601,21,0,0,ALM01196
TOMADAS RESIDENCIAL | 20A,,A1402,8,0,0,ALM01197
"JOELHO EM AÇO CARBONO |SOLDAVEL DE 1""",,F2104,10,0,0,ALM01198
JUNTA BPAIL ENCAPSULADA | TEFLON 240X20 (VALCO MELTON),,E1102,2,0,0,ALM01199
CONECTOR | SICK D0S-1205-G,,A2204,0,0,0,ALM01200
CONECTOR | SICK D0S-0803-G,,A2204,1,0,0,ALM01201
SENSOR FIM DE CURSO | XCKM A300-Q300,,A2205,2,0,0,ALM01202
CABO | SR2 USB01 ZELIO-920400,,A2102,0,0,0,ALM01203
SENSOR FIM DE CURSO | ZCKM1,,A2205,3,0,0,ALM01204
BOMBA VALCO MELTON | 8cc/g 1804629,,E2304,0,0,0,ALM01205
SENSOR | D-79183 IME18-05BPSZCOS 1040934,,A2203,6,0,0,ALM01206
BOMBA ENERPAC | P392 10150PSI 700BAR,,F1202,1,0,0,ALM01207
FITA ANTICORROS | 100MMX30M SCOTH ,,A1405,0,0,0,ALM01208
NIPLE DUPLO 3/4 FIG | 280 DIM.3/4CLASS. BSP,,F2104,2,0,0,ALM01209
LIXA D'AGUA | 180,,D1104,47,0,0,ALM01210
ROLAMENTO | Y208 V22,,D1105,4,0,0,ALM01211
ELEMENTO FILTRANTE | 0007 L 003 P,,C2404,9,0,0,ALM01212
CHAVE VCF5 | SCHNEIDER TESYS 080463,,A1103,4,0,0,ALM01213
CONTACTOR | LC1E80M7 110A 37KW,,B2103,0,0,0,ALM01214
CHAVE DE SEGURANÇA | SCHMERSAL AZ16-12ZVRK-M16,,B2103,2,0,0,ALM01215
MANCAL | UKF210,,E1406,8,0,0,ALM01216
MANCAL | UCF204,,E1406,1,0,0,ALM01217
MANCAL | UCPA204,,E1406,2,0,0,ALM01218
MANCAL | UCF206,,E1405,3,0,0,ALM01219
BLOCO DE PROTEÇÃO | CONECTOR 5SD7464-0,,A1105,1,0,0,ALM01220
BLOCO DE CONTATO | 3RH1911-1HA22,,A1204,2,0,0,ALM01221
BLOCO DE CONTATO | WEG IEC 60947-5-1  10A,,A1204,2,0,0,ALM01222
"LUMINARIA LED | HIGH BAY 100W. AC100-277V,50/60HZ",,A1201,0,0,0,ALM01223
LUZ SONORA VERMELHA | INDICADORA DE ALARME - AC/DC24V - REF. AD17-SM,,A2305,1,0,0,ALM01224
TORRE DE LED | 24VDC-LARANJA/VERDE/VERMELHO - REF. TPTB7-24,,B1105,0,0,0,ALM01225
"LUZ INDICADORA VERDE | , CL-502G",,A2305,0,0,0,ALM01226
MANGUEIRA CORRUGADA | C/ BICO PESCADOR,,S301,0,0,0,ALM01227
"BOMBA BARMAG | 0,6CM 1710958",,D1203,0,0,0,ALM01228
"MANOMETRO | ROSCA 1/8"" VERTICAL 140 PSI 10BAR",,E2404,3,0,0,ALM01229
ROLAMENTO LINEAR| HGH20HAC 130CZS-5A,,D1106,1,0,0,ALM01230
TROCADOR DE CALOR | PLACAS 5M³ - REF. BL95B-54D,,D1101,0,0,0,ALM01231
TROCADOR DE CALOR | PLACAS 3M³ - REF. BL95B-32D,,D1101,0,0,0,ALM01232
DRIVE SIEMENS| 6SL3210-1PE21-4UL0,,B1206,0,0,0,ALM01233
TRAVA QUEDA | 40X50Kg,,F1205,1,0,0,ALM01234
"CHAVE SELETORA | 10 POSIÇÕES - PN 201407022 , REF: CA10",,A2305,4,0,0,ALM01235
PLACA DE MONTAGEM | FESTO MOUNTING LATE - REF. APL-2N-GRP / COD. 10391,,G1106,0,0,0,ALM01236
CONEXÃO PNEUMATICA | TIPO CRUZETA 12mm,,C1302,0,0,0,ALM01237
REGUA BALLUFF | BTL0338  BTL5-E10-M0550-P-S32,,D1301,1,0,0,ALM01238
CONJUNTO DE PLACAS | FINAIS ISO FESTO - REF. NEV-3DA/DB-ISSO / COD. 10176,,G1104,0,0,0,ALM01239
BLOCO DE MONTAGEM | VÁLVULA FESTO - REF. NAV-1/2-3C-ISO / COD. 10175,,G1104,0,0,0,ALM01240
VALVULA PNEUMATICA | 3/2 VIAS COM ENCAIXE LATERAL COM BOBINA 220V,,C1103,2,0,0,ALM01241
CPU | 6ES7 212-1HE40-0XB0 SIEMENS,,B1103,3,0,0,ALM01242
SCALANCE | XB005 6GK5005-0BA00-1AB2,,B1103,1,0,0,ALM01243
QUADRO DE COMANDO | SOBREPOR CBCHP 460-5/22 ,,A1301,0,0,0,ALM01244
BUCHA CENTRALIZADORA NORELEM | REF. 03154-235040 / COD. RAT 64436,,E1302,11,0,0,ALM01245
BUCHA | RCK70 40X65,,D1106,2,0,0,ALM01246
BUCHA CENTRALIZADORA NORELEM | REF.03154-235020 / COD. RAT 64340,,D1304,0,0,0,ALM01247
BUCHA CENTRALIZADORA NORELEM | REF.03154-235040 / COD. RAT 64436,,D1304,0,0,0,ALM01248
TRAVA QUEDA | 38X52Kg,,F1205,1,0,0,ALM01249
"MANGUEIRA FLEXÍVEL CORRUGADA | TIPO VÁCUO-AR 1.1/2"" AZUL",,S504,0,0,0,ALM01250
"MANGUEIRA FLEXÍVEL CORRUGADA | TIPO VÁCUO-AR 1"" AZUL",,S504,0,0,0,ALM01251
ESPELHO EMOLDURADO | SUPORTE 1770mm PARA CORTINA DE LUZ,,B1101,0,0,0,ALM01252
TRILHO PARA REGUA DE BORNE,,B2302,2,0,0,ALM01253
BLOCO DE VÁLVULA | G1/8 FESTO - REF. PRS-3/8-2-B / COD. 30682,,G1103,0,0,0,ALM01254
VÁLVULA DE RETENÇÃO PILOTADA | ROSCA G1/2 TUBO 12MM FESTO - REF. HGL-1/2-QS-12 / COD. 530045,,G1105,0,0,0,ALM01255
"REDUÇÃO LUVA | 25 X ROSCA 3/4""",,D1403,24,0,0,ALM01256
"MOTOR ELÉTRICO TRIFÁSICO | BOMBA WP 601, 5052146, 460V, 60HZ, 0,5 KW, 1.1A, 3380 RPM, Q 60L/min, MODELO: TM-601-110.0005, REF: 5052146",,PISO 01,0,0,0,ALM01257
SENSOR TURCK| Bi8-M18-AP6X,,A2304,1,0,0,ALM01258
CORDAO DE BORRACHA 2MM,,E1306,1.5,0,0,ALM01259
SERPENTINA DE REFRIGERAÇÃO - REF: 0332243,,CORREDOR 6,0,0,0,ALM01260
CORDAO DE BORRACHA 8MM,,E1306,2,0,0,ALM01261
"CONTATOR DE POTÊNCIA DOS RELES | MARCA: SCHNEIDER, MODELO: LC1D12,REF: 9121027
",,A1303,0,0,0,ALM01262
CHAVE GERAL | MODELO: 1132/N3/7ZM/Z10/20/PE 34W - REF : 9150843,,G1104,0,0,0,ALM01263
"TRANSFORMADOR | 420/24V ,0.063KVA,  2,6A, 50/60Hz, MARCA: GWK - REF: 9190449",,G1104,0,0,0,ALM01264
"PLACA DE CIRCUITO IMPRESSO | CSREG V1.0, REF: 9070855",,G1104,0,0,0,ALM01265
PAINEL TOUCH SCREEN | REF: 9071111,,G1104,0,0,0,ALM01266
TRANSMISSOR DE SINAIS | REF: 9030150,,G1104,0,0,0,ALM01267
"TRANSMISSOR DE TEMPERATURA | GWK KABEL, MODELO S&S KW 12/14-L 407 PT100, REF: 9914933, posição 3",,G1104,0,0,0,ALM01268
"MICRO COMUTADOR | REF: 9150754 , posição 9",,G1104,0,0,0,ALM01269
RELÉ DE ACIONAMENTO DA VALVULA | MARCA: CELDUC - REF: SO867970,,G1104,0,0,0,ALM01270
ENGATE RAPIDO MACHO | DN19,,D1404,59,0,0,ALM01271
GERADOR DE VÁCUO PNEUMÁTICO | PIAB CODE: PCL.X2BN.S.10D.SV,,G1101,1,0,0,ALM01272
CONECTOR SINDAL | 10MM DE PORCELANA,,B2104,25,0,0,ALM01273
DISJUNTOR MOTOR | GZ1E07 B,,A1303,2,0,0,ALM01274
MODULO DE EXPANSAO | SR3 XT141BD ,,A1304,1,0,0,ALM01275
TERMINAL BLOCK | ID No.: 774195   PILZ ,,A1304,0,0,0,ALM01276
SENSOR OPTICO | BANNER EID: 3094849 LTF12IC2LDQ,,A1104,2,0,0,ALM01277
PRESSOSTATO | HYDAC VM 2 D.0/-L24 FILTER CLOGGING INDICATORS,,A1103,3,0,0,ALM01278
PRESILHA | 3/8 PARA CABO DE AÇO ,,F2104,0,0,0,ALM01279
SENSOR COM CABO | INDUTIVO SCHMERSAL IFL 4-12-11P 171676 ,,A2203,2,0,0,ALM01280
CHAVE SELETORA MANOPLA | CURTA 2NA 3P XA2ED33,,A2305,5,0,0,ALM01281
CHAVE SELETORA MANOPLA | CURTA 1NF 2  XA2ED25,,A2305,6,0,0,ALM01282
RELE TEMPORIZADOR | RE17RLMU ZELIO TIME GB/T14048.5,,A1303,0,0,0,ALM01283
MODULAR SMART | RELAY ZELIO CLOCK-DISPLAY SR3 B261BD 24VDC,,A1303,0,0,0,ALM01284
FONTE | ABL2REM24100H SCHNEIDER 24VDC 250W,,A2302,4,0,0,ALM01285
BOMBA DE REFRIGERAÇÃO | ASTEN CD:30921  NS:2002951  450W  Ip/In 4.17/3.87 FP 0.83/0.87  NBR 7094 (MAPRE),,E1103,0,0,0,ALM01286
TERMINAL FLANGE | 1.1/2 - NCM 7307.19.20,,E2304,0,0,0,ALM01287
VALVULA PNEUMATICA| CPE18-M1H-5J-1/4,,C1102,5,0,0,ALM01288
ELEMENTOS ELASTICOS | 52                        ,,E2203,0,0,0,ALM01289
"KIT PARA MOTOR| AGITADOR PNEUMATICO 1HP com eixo 1/2"" MSD",,C1201,2,0,0,ALM01290
MANGUEIRA | MTF-05X100-04-04X100-04-1000mm,,S504,10,0,0,ALM01291
MANGUEIRA | MTF-05X100-04-04X100-04-1000mm,,S504,6,0,0,ALM01292
FUSIVEL | SIEMENS 5SE2 325 NEOZED  D02 25A  gG 400V a.c.  250 d.c.,,A1204,20,0,0,ALM01293
ROLAMENTO | RLS9ZZ,,D2104,10,0,0,ALM01294
TRANSMISSOR DE PRESSÃO | XMLR400M1P25  X1,,G1104,0,0,0,ALM01295
ENGATE RAPIDO | FEMEA DN19,,D1404,1,0,0,ALM01296
MANGUEIRA | 100R2-16X100-16X112-16-16X3000MM,,S504,1,0,0,ALM01297
"REDUÇÃO | F/M 3/4X1"" ",,F2202,2,0,0,ALM01298
MANGUEIRA PARA OLEO TERMICO | 2 METROS,,S602,6,0,0,ALM01299
MANGUEIRA PARA OLEO TERMICO | 1 METROS,,S602,7,0,0,ALM01300
"NIPLE LATAO | 3/4"" NPT",,F2202,6,0,0,ALM01301
ANEL ELASTICO| 23mm,,E1304,7,0,0,ALM01302
UNIÃO MACHO | NPT X UNF ,,F2204,12,0,0,ALM01303
"MANGUEIRA PARA OLEO TERMICO | 3,50 METROS",,S504,0,0,0,ALM01304
"ESCOVA CILINDRICA EM BASE PP | 30mm x Furo do Eixo 12mm x Em Cerdas de Nylon 0,50mm  -  Ø Total 100mm x Comprimento 30mm",,D1203,6,0,0,ALM01305
SENSOR DE PRESENÇA | SOBREPOR PAREDE MPS-40F ALCANCE 10M ÂNGULO 100 4min/1min/5seg TENÇÃO 220V,,B2102,1,0,0,ALM01306
"DISJUNTOR-MOTOR | MPW18-3-D016 12429368 X1  1-1,6 A",,A2405,0,0,0,ALM01307
CONTATO AUXILIAR | C300 R300 2.5/240 V WEG CP420 - 89256-900,,A2405,0,0,0,ALM01308
VALVULA HIDRAULICA| 4WE6J61B/CG24N9Z4,,C2104,1,0,0,ALM01309
CILINDRO COMPACTO | MACHO 50-80,,C1104,0,0,0,ALM01310
PHOENIX CONTACT | D-32823 BLOMBERG CB TM1 2A M1 P 2800848,,B2103,4,0,0,ALM01311
SINALIZADOR GIROFLEX | JNG LTE-1122 220V VERMELHO ,,B2104,2,0,0,ALM01312
VALVULA HIDRAULICA | REXROTH REF: 4WE6H61/EG24N9K4 ,,C2104,1,0,0,ALM01313
"BOMBA DE DIAFRAGMA | MSD BDM 160 P/ TRANSFERÊNCIA 1/2""    (REPARADO)",,E1103,2,0,0,ALM01314
"BOMBA DE DIAFRAGMA | MSD BDM 160 P/ TRANSFERÊNCIA 1/2""   ",,E1103,0,0,0,ALM01315
MODULO AS-I |AC2459 Compacto 4E / 4S P ,A,B1103,2,1,2,ALM01316
PRESSOSTATOS | FESTO SPAW-P100R G12M-2P-M12 8022757 K8 P110BEWNI 0...100bar Ub: 15...35V max. 600mA ,,B2104,0,0,0,ALM01317
FLAUTA  PLASTICO | LINER-HP CYLINDER  20497767,A,D2205,2,2,4,ALM01318
"MODULO E/S DIGITAL | SM323 DO16 24VDC/0,5A  6ES73231BL000AA0",,B2104,1,0,0,ALM01319
MODULO SAIDA DIGITAL | S7 SM322 DO16   6ES73221BH010AA0,,B2104,1,0,0,ALM01320
RESISTENCIA TUB INOX | Ø3/8 FLANGE 290mm 12KW/254/440V E3,,A1206,1,0,0,ALM01321
"ATUADOR PNEUMATICO | VALVULA DE ESFERA 3/4""",,C1206,4,0,0,ALM01322
"CONEXÃO PNEUMATICA | 10mm COM ROSCA 1/8""",,C1305,38,0,0,ALM01323
"CORDÃO DE GAXETA | 12,7mm 1/2"" 2KG",,E1102,1,0,0,ALM01324
PINO GUIA | FERRAMENTA DO TUNNEL,,D1102,2,0,0,ALM01325
INVERSOR FREQUENCIA | SIEMENS SINAMICS V20 1P 6SL3210-5BE22-2UV0,,B1303,0,0,0,ALM01326
PRESSOSTATO | MOD: JC-OS-02L-3 AC250V-3A DC24V/20mA,,D1303,1,0,0,ALM01327
CHAVE FIM DE CURSO | ROTATIVA GENEBRE ,,B2104,3,0,0,ALM01328
DISJUNTOR MOTOR | GV2ME05 0.63 - 1A  ,,A1303,2,0,0,ALM01329
"DISJUNTOR MOTOR | GZ1E14 le: 6-10A Eu; 690 V,50/60Hz Uimp; 6 Kv",,A1303,4,0,0,ALM01330
CONTATO AUXILIAR | LAEN11 8C2030,,A1204,5,0,0,ALM01331
FONTE | 24V 5A 120W ,,A2402,1,0,0,ALM01332
RESISTENCIA RT TUB INOX | Ø3/8 FLANGER 280mm 12KW/254/440V E3 ,,A1206,0,0,0,ALM01333
PONTE RETIFICADORA | LGE AC KBPC5010,,A1105,4,0,0,ALM01334
CONTROLADOR GEFRAN | SN: B20380053 CODE: 6001RDW20 SUPPLY 11..27Vac/dc 50/60Hz,,A2304,0,0,0,ALM01335
SOFTSTARTER | SIEMENS  3RW4024-1TB04 AC SEMICONDUCTOR MOTOR STARTER,,B1205,0,0,0,ALM01336
AGULHA DEVILBISS |SPA-362-085-10-K,,E2303,0,0,0,ALM01337
CILINDRO PNEUMATICO | FESTO ADN-32-100-A-PPS-A PMAX. 10BAR,,C1105,1,0,0,ALM01338
CONTATOR | CWB9-11-30D02 9A 24V 50/60Hz weg,,A2403,2,0,0,ALM01339
NEEDLE REPAIR | KIT PART # 912-060,,E2304,1,0,0,ALM01340
"CABO CA954 | PP 0,5 KV 4/4 MM",,SUPORTE,100,0,0,ALM01341
SOFTSTARTER | SIEMENS  3RW3028-1BB04,A,B1205,1,1,2,ALM01342
MANCAL | PASE-40XL-N,,E1403,8,0,0,ALM01343
"ENGATE RAPIDO FACE PLANA | (ALTA PRESSÃO) DE 1/2"" NPT - NCM 8481.80.96",,D1404,2,0,0,ALM01344
KIT VEDAÇÃO DO CILINDRO | FESTO ADN-50-P-A MAT.-NO.: 673625 SERIES: MD 14,,C1104,5,0,0,ALM01345
RODIZIO FIXO PLACA 514 UAS,,ARMARIO LOGISTICA,0,0,0,ALM01346
RODIZIO FIXO PLACA FL 514 UFS 3/8 ZN,,ARMARIO LOGISTICA,0,0,0,ALM01347
RODIZIO FIXO PLACA FM 52 UFS PADRÃO ZN,,ARMARIO LOGISTICA,0,0,0,ALM01348
RODIZIO FIXO PLACA 82 UAS SOFT SUPER CAMADA,,ARMARIO LOGISTICA,0,0,0,ALM01349
RODIZIO GIRATORIO PLACA 514 UAS C/ FREIO DUPLA AÇÃO,,ARMARIO LOGISTICA,0,0,0,ALM01350
RODIZIO GIRATORIO PLACA GL 514 UFS 3/8 ZN DA,,ARMARIO LOGISTICA,0,0,0,ALM01351
RODIZIO GIRATORIO PLACA GM 52 UFS PADRÃO ZN,,ARMARIO LOGISTICA,0,0,0,ALM01352
RODIZIO FIXO PLACA 52 UAS SUPER CAMADA,,ARMARIO LOGISTICA,0,0,0,ALM01353
RODIZIO FIXO PLACA 82 UAS SUPER CAMADA C/ FREIO PEDAL                             ,,ARMARIO LOGISTICA,0,0,0,ALM01354
RODIZIO 82 UAS SUPER CAMADA                                                                                                    ,,ARMARIO LOGISTICA,0,0,0,ALM01355
BASE PARA RELE | RXZE2S114M CONTATOS MISTOS CONEXÕES POR PARAFUSOS,,A1304,9,0,0,ALM01356
ROLAMENTO | 2205 2RS,,D1106,8,0,0,ALM01357
DOTU DE AR EM PASTICO,,C1301,25,0,0,ALM01358
COJUNTO DE VALVULA HIDRAULICA|REXROTH REF: R978027908  REF: R978027115,,C2105,1,0,0,ALM01359
MEMORIA FLASH COMPACT | 1GB ADAPTADOR 40 PIN SERVNEWS MASTRE 2eo-34,,A1104,0,0,0,ALM01360
"PLACA DE MEDIÇÃO | 313, 3hab 3700-1, Robô Abb, SMB Board 3hab 2213-1 Serial ",,A1104,0,0,0,ALM01361
KIT DE REPARO DA VALVULA | LIGA/DESLIGA  010200-1  3063330000060,,ARMARIO ,5,0,0,ALM01362
KIT DE REPARO P/UNIÃO ROTATIVA | -5152 E C-5155 FLOW B-7447-1  30633000 -0062,,ARMARIO ,4,0,0,ALM01363
KIT REPARO DA VALVULA LIGA/DESLIGA | VALVULA DE RETENÇÃO  015866-1-306330000063,,ARMARIO ,0,0,0,ALM01364
CORPO DA VALVULA LIGA/DESLIGA | BOCAL  10104-1 3063300000041,,ARMARIO ,0,0,0,ALM01365
KIT RETENTORES P/ALTA PRESSÃO | ATE 60K (KIT REPARO FLOW VALVULA DE RETENÇÃO  001198-1  KIT DE VEDAÇÃO DE ALTA),,ARMARIO ,5,0,0,ALM01366
"ANEL ""O"" DE BUNA DE 0240 | DI (ANEL O-RING, BUNA-N 70 DUR, NO. 2-240 FLOW A 275-240",,ARMARIO ,2,0,0,ALM01367
RETENTOR | GAXETA DE VEDAÇÃO POLY PAK FLOW A-1001 306330000074,,ARMARIO ,2,0,0,ALM01368
ANEL DE ENCOSTO | PLYMITE ( ANEL BACKUP RING 60KSI FLOW  A-00250-240 3063300000011),,ARMARIO ,1,0,0,ALM01369
EIXO CENTRAL DE ARTICULAÇÃO | UNIÃO GIRATORIA B-7159-1 306330000048   TAIWAN 17100511,,ARMARIO ,1,0,0,ALM01370
"RETENTOR | C/ 7/8"" DE DIAMETRO INTERNO ( RETENTOR VEDAÇÃO DA HASTE A-11275 3063300000075)",,ARMARIO ,2,0,0,ALM01371
VALVULA DE PREENCHIMENTO | ZSF-40,,ARMARIO ,1,0,0,ALM01372
CABOS PP | 4/16,,SUPORTE,0,0,0,ALM01373
CABO PP | 4/10,,SUPORTE,0,0,0,ALM01374
"FONTE DE ALIMENTAÇÃO | 24VDC 8,3A ABL2REM24085K",,A2302,2,0,0,ALM01375
BOMBA DIAFRAGMA | DEBEM SERIAL Nº B 0154716 TIPO IB100P-HTAAV T135ºC,,E1101,0,0,0,ALM01376
ELEMENTO FILTRANTE | PP 10 U D2 5X10,A,C1402,1,2,4,ALM01377
ELEMENTO FILTRANTE | PP 20 U D2 5X10,A,C1402,0,2,4,ALM01378
ELEMENTO FILTRANTE | PP 05 U D2 5X10,A,C1402,0,2,4,ALM01379
ELEMENTO FILTRANTE | PP 50 U D2 5X10,A,C1402,0,2,4,ALM01380
RESISTENCIA | KDI 7.5KW 254V 440V,,A1206,1,0,0,ALM01381
FUSIVEL CARTUCHO  | WEBER NHOO 120KA gG 63A 500V,,A1204,1,0,0,ALM01382
BLOCO DE CONTATO | 3HR2911-1FA22,,A1204,0,0,0,ALM01383
BASE PARA RELE TELEMECANIQUE | RUZC3M 10A 250V 2.5KV 3,,A1205,4,0,0,ALM01384
SUPRESSOR DE SURTO | SIEMENS 3RT1916-1EH00,,A1305,1,0,0,ALM01385
ACOPLAMENTO | FIXAR STECK N4006 16A-6h/380-440V 3P+ FEMEA VERMELHA,,A1405,3,0,0,ALM01386
"CONDULETE ALUM | C 1"" COM ROSCA",,A1402,2,0,0,ALM01387
"CONDULETE ALUM | TB 1"" COM ROSCA",,A1402,2,0,0,ALM01388
"CONDULETE ALUM | C 1"" SEM ROSCA",,A1402,1,0,0,ALM01389
"CONDULETE ALUM | X 1"" SEM ROSCA",,A1402,0,0,0,ALM01390
PEPPERL+FUCHS | UC4000-L2-E6-V15 PORT NO:188208 10-3VDC,,A2103,1,0,0,ALM01391
PEPPERL+FUCHS | PORT NO: 805076 SU19/110/115/123,,A2104,1,0,0,ALM01392
VOLTIMETRO | SERIE: BC72 S/N:07015168 FREQUENCY RANGE 45...65 Hz,,A2104,1,0,0,ALM01393
MODULO DE ALTA FREQUENCIA ,,A2106,1,0,0,ALM01394
SENSORES OPTICOS | IFM 05DLCPKG/US,,A2103,0,0,0,ALM01395
"CARCAÇA HAM | 24 PINOS 1/2""",,A2306,5,0,0,ALM01396
"CARCAÇA HAM | 24 PINOS 3/4"" MACHO",,A2306,6,0,0,ALM01397
"CARCAÇA HAM | 24 PINOS 3/4"" FEMEA",,A2306,2,0,0,ALM01398
"CARCAÇA HAM | 24 PINOS 3/4"" MACHO",,A2306,4,0,0,ALM01399
"CARCAÇA HAM 24 PINOS 3/4"" FEMEA",,A2306,6,0,0,ALM01400
"CONJUNTO DE CARCAÇA HAM | 24 PINOS 1""",,A2306,2,0,0,ALM01401
"CONJUNTO DE CARCAÇA HAM | 24 PINOS DE FIXAR 1""",,A2306,10,0,0,ALM01402
HAN 10 PINOS MACHO,,A2406,0,0,0,ALM01403
HAN 6 PINOS MACHO,,A2406,0,0,0,ALM01404
CONTATOR | CWB 10-11-30D02 18A ,,A2403,1,0,0,ALM01405
FONTE | XCSW 120C 24V/5A  23.5-27.5V CABUR,,B1203,0,0,0,ALM01406
MODULO DE ENTRADA | 6ES7 138-4CA00-0AA0,,B1204,1,0,0,ALM01407
RELE DE SEGURANÇA | FX3-CPU 320002 IDENT: 1059305 (SICK),,B1205,2,0,0,ALM01408
SENSOR FIM DE CURSO | XCKP2106G11,,A2205,3,0,0,ALM01409
AMORTECEDOR MOLA GAS | F1 - 300N   MG07 200 0500 0300P,,D2305,3,0,0,ALM01410
VALVULA REGULADORA DE FLUXO | LNV2-08-K (KETA),,E1402,2,0,0,ALM01411
IHM  6AV6 | 6AV6 647-0AA11-3AXO SIEMENS,,A2202,1,0,0,ALM01412
CHAVE PARA PLACAS | INTERTRAVAMENTO ZQE 804 Pz.1,,A2303,1,0,0,ALM01413
TUBOS INOX 304L | SEM COSTURA ASTM A-269 8MM X PAREDE 1MM C/ 6MTS,,BOX,6,0,0,ALM01414
TUBOS INOX 304L | SEM COSTURA ASTM A-269 10MM X PAREDE 1MM C/ 6MTS,,BOX,6,0,0,ALM01415
TUBOS INOX 304L | SEM COSTURA ASTM A-269 12MM X PAREDE 1MM C/ 6MTS,,BOX,6,0,0,ALM01416
PORCA FLANGE | AÇO INOX 316 10MM,,F1203,10,0,0,ALM01417
PORCA FLANGE | AÇO INOX 316 12MM,,F1203,10,0,0,ALM01418
PORCA FLANGE | AÇO INOX 316 8MM,,F1203,10,0,0,ALM01419
ANILHA DIANTEIRA | AÇO INOX 316 OD 10MM,,F1203,9,0,0,ALM01420
ANILHA DIANTEIRA | AÇO INOX 316 OD 12MM,,F1203,10,0,0,ALM01421
ANILHA DIANTEIRA | AÇO INOX 316 OD  8MM,,F1203,10,0,0,ALM01422
ANILHA TRASEIRA | AÇO INOX 316 OD 10MM,,F1203,10,0,0,ALM01423
